clean_number,event_number,axis_scatter,numb_pix,energy,size,Xc[0],Yc[0],con2,length[0],width[0],dist[0],dist[1],azwidth[1],miss[1],alpha[0],alpha[1],a_axis[0],b_axis[0],x_max_coord,y_max_coord,skewness,kurtosis,edge,source_x,source_y,x_ground,y_ground,tel_tet,tel_fi,source_tet,source_fi,Xmax,num_islands,con_selected_island
4707,1890,9,17,43.6343,1973.52,0.302205,-0.828084,0.473745,0.389787,0.151006,0.881505,0.881555,0.154466,0.0797602,5.18211,5.19103,-3.76696,2.57305,0.3618,-0.626656,1.06985,61.9095,0,-0.000146139,-2.87811e-10,91.5148,69.0822,0.574738,6.63259,0.574738,0.349403,359.149,1,1
4708,1891,5,44,92.9401,8863.88,1.09771,-0.686362,0.510994,0.576411,0.173969,1.29463,1.29475,0.173969,0.000815634,0.0393342,0.0360938,-0.62431,-0.00868793,1.0854,-0.626656,1.79284,446.783,1,-0.000138118,-2.78036e-10,77.359,79.9734,0.539582,6.12373,0.539582,-0.159457,520.653,1,1
4709,1891,6,4,92.9401,74.139,3.4256,0.595428,0.783164,0.274048,0.0822155,3.47696,3.4771,0.120941,1.17973,19.8337,19.8333,-0.175845,9.93203,3.618,0.626656,-0.444962,7.38438,1,-0.000138118,-2.78036e-10,-22.2822,452.014,0.539582,6.12373,0.539582,-0.159457,520.653,1,1
4710,1891,7,32,92.9401,2593.96,-1.16193,1.99167,0.352254,0.743521,0.164729,2.30582,2.30575,0.165057,0.0330767,0.824919,0.821954,-1.77224,-0.560139,-0.9045,1.56664,0.719443,532.301,1,-0.000138118,-2.78036e-10,-227.318,-71.2759,0.539582,6.12373,0.539582,-0.159457,520.653,1,1
4711,1892,1,12,65.7965,180.418,-1.46682,2.95357,0.352903,0.611404,0.147403,3.29774,3.29783,0.148605,0.104815,1.82438,1.82135,-1.86229,1.84015,-1.2663,2.81995,0.624278,199.942,1,0.00019489,-3.96922e-10,-560.494,312.625,0.69585,5.40871,0.69585,-0.874467,377.582,1,1
4712,1892,2,16,65.7965,351.79,-2.55671,-0.14616,0.245283,0.714545,0.161972,2.56088,2.56108,0.162737,0.0579992,1.29741,1.29766,0.0799185,0.482327,-2.1708,0,0.235299,293.345,0,0.00019489,-3.96922e-10,-279.937,-272.492,0.69585,5.40871,0.69585,-0.874467,377.582,1,1
4713,1892,5,14,65.7965,413.676,2.01235,-1.21522,0.382773,0.591589,0.133712,2.35081,2.35064,0.13375,0.0130128,0.319639,0.317183,-0.611523,0.127465,1.6281,-0.939984,0.44545,194.763,1,0.00019489,-3.96922e-10,416.966,11.2441,0.69585,5.40871,0.69585,-0.874467,377.582,1,1
4714,1893,4,18,71.8298,884.708,-2.23052,-1.30527,0.274868,0.716419,0.15141,2.58436,2.58421,0.151921,0.0459346,1.0204,1.01849,0.609349,0.446889,-1.6281,-0.939984,-0.100898,301.508,1,-0.00017097,-3.09581e-10,132.569,-239.216,0.689283,6.1527,0.689283,-0.130487,631.237,1,1
4715,1893,5,18,71.8298,586.21,0.417156,-2.91991,0.298284,0.761452,0.161579,2.94956,2.94958,0.162741,0.0769421,1.49806,1.49477,-5.89442,-3.8227,0.3618,-3.13328,-0.235637,409.655,1,-0.00017097,-3.09581e-10,378.072,-12.7508,0.689283,6.1527,0.689283,-0.130487,631.237,1,1
4716,1893,6,7,71.8298,107.417,-2.68084,2.28405,0.383608,0.455203,0.120492,3.5219,3.52177,0.122234,0.16496,2.68653,2.68472,-0.936348,-1.87518,-2.8944,2.50662,0.0225243,40.8045,1,-0.00017097,-3.09581e-10,-403.645,-277.802,0.689283,6.1527,0.689283,-0.130487,631.237,1,1
4717,1893,9,5,71.8298,112.952,2.22193,2.54746,0.622034,0.355701,0.0827053,3.38031,3.38043,0.101273,0.571114,9.72443,9.72661,1.64013,-9.09448,2.1708,2.50662,0.416487,19.9972,0,-0.00017097,-3.09581e-10,-344.169,306.396,0.689283,6.1527,0.689283,-0.130487,631.237,1,1
4718,1894,2,13,36.8562,423.988,1.31816,1.53165,0.453227,0.591067,0.128909,2.02077,2.02065,0.128997,0.0166721,0.468878,0.472745,1.14291,0.208235,1.0854,1.25331,0.676008,163.909,0,0.000179939,-3.8487e-10,-153.668,286.763,0.633367,5.8013,0.633367,-0.481877,368.919,1,1
4719,1895,1,9,135.23,260.031,1.04886,-2.81135,0.373332,0.446426,0.128375,3.00063,3.00056,0.129236,0.1045,1.99918,1.99583,-2.99556,2.74112,1.0854,-3.13328,-0.307227,53.2719,0,0.000187298,-3.91494e-10,272.117,615.941,0.663742,7.1562,0.663742,0.873023,390.152,1,1
4720,1895,2,18,135.23,664.694,0.117645,-2.77538,0.275861,0.679899,0.162537,2.77787,2.77786,0.162591,0.0176368,0.367637,0.363777,-27.8069,4.11235,0.1809,-2.19329,0.308138,263.95,0,0.000187298,-3.91494e-10,327.129,418.811,0.663742,7.1562,0.663742,0.873023,390.152,1,1
4721,1895,5,16,135.23,504.908,2.17347,-1.81853,0.338281,0.589431,0.16084,2.83391,2.83377,0.161128,0.0481943,0.976914,0.974484,-0.866103,0.530014,1.9899,-1.56664,0.417602,156.241,1,0.000187298,-3.91494e-10,-30.7009,492.12,0.663742,7.1562,0.663742,0.873023,390.152,1,1
4722,1895,6,4,135.23,117.271,-3.44569,-0.35961,0.632543,0.264488,0.10609,3.4644,3.46459,0.106402,0.11641,1.92518,1.9255,0.138464,0.974252,-3.4371,-0.313328,-0.205814,4.88586,0,0.000187298,-3.91494e-10,532.357,-334.183,0.663742,7.1562,0.663742,0.873023,390.152,1,1
4723,1895,7,19,135.23,746.516,-2.22854,1.52323,0.371894,0.649194,0.173438,2.69938,2.69953,0.175563,0.117519,2.49729,2.49504,-0.621373,1.14821,-1.809,1.25331,0.418946,249.283,1,0.000187298,-3.91494e-10,64.5355,-405.646,0.663742,7.1562,0.663742,0.873023,390.152,1,1
4724,1895,9,26,135.23,1931.44,1.85252,-0.381294,0.471823,0.627821,0.15534,1.89136,1.89117,0.155924,0.0419158,1.26886,1.27,-0.182841,-0.353038,1.6281,-0.313328,0.751547,256.57,1,0.000187298,-3.91494e-10,-154.516,213.377,0.663742,7.1562,0.663742,0.873023,390.152,1,1
4725,1896,0,6,150.356,106.476,-1.82255,2.60058,0.486232,0.488883,0.0874306,3.17564,3.17555,0.0875391,0.0287765,0.516858,0.519214,-1.39985,0.408641,-1.9899,2.81995,-0.168304,54.81,0,-0.000159496,-3.0126e-10,-556.906,-581.925,0.635151,6.57804,0.635151,0.294853,380.836,1,1
4726,1896,1,14,150.356,541.608,-1.94678,-1.74353,0.338967,0.536598,0.145609,2.6134,2.61328,0.145815,0.0391944,0.861695,0.859362,0.923069,0.443507,-2.1708,-1.87997,-0.109289,96.0246,1,-0.000159496,-3.0126e-10,445.984,-213.415,0.635151,6.57804,0.635151,0.294853,380.836,1,1
4727,1896,2,25,150.356,5411.09,0.295077,-0.209618,0.56219,0.283696,0.193655,0.361953,0.362083,0.194986,0.039727,6.31368,6.29906,-0.556037,-0.377646,0.1809,-0.313328,1.19935,21.8006,0,-0.000159496,-3.0126e-10,12.9311,34.8672,0.635151,6.57804,0.635151,0.294853,380.836,1,1
4728,1896,3,18,150.356,791.592,-2.57896,-0.675919,0.339027,0.657553,0.150754,2.66606,2.66591,0.151327,0.0548139,1.17901,1.17814,0.284203,0.472885,-2.1708,-0.626656,0.416607,261.928,0,-0.000159496,-3.0126e-10,238.127,-349.08,0.635151,6.57804,0.635151,0.294853,380.836,1,1
4729,1896,4,11,150.356,385.259,-1.25143,2.90534,0.364679,0.594151,0.115899,3.1634,3.16334,0.116517,0.0650737,1.18138,1.17873,-2.46002,-1.43612,-1.0854,2.50662,0.299653,145.338,1,-0.000159496,-3.0126e-10,-500.696,-361.719,0.635151,6.57804,0.635151,0.294853,380.836,1,1
4730,1896,5,24,150.356,2204.56,1.78558,-0.288059,0.402421,0.601697,0.153172,1.80867,1.80882,0.153174,0.0023589,0.0739153,0.0747199,-0.162649,0.0196016,1.6281,-0.313328,0.831147,246.527,1,-0.000159496,-3.0126e-10,-29.9634,251.073,0.635151,6.57804,0.635151,0.294853,380.836,1,1
4731,1896,9,24,150.356,3639.95,1.14361,-0.807868,0.48448,0.556638,0.138508,1.40017,1.4003,0.138569,0.010697,0.441457,0.437691,-0.694933,-0.108932,0.7236,-0.626656,1.28675,274.936,1,-0.000159496,-3.0126e-10,85.5511,195.732,0.635151,6.57804,0.635151,0.294853,380.836,1,1
4732,1897,4,12,56.297,505.528,-1.30288,-1.17328,0.384647,0.484056,0.152451,1.75331,1.75345,0.153595,0.0714366,2.33903,2.33492,0.829182,-0.770779,-0.9045,-0.939984,0.526613,78.7202,1,0.000187958,-3.92022e-10,138.239,-307.58,0.666499,5.8486,0.666499,-0.434577,330.971,1,1
4733,1898,9,10,21.0931,219.829,-1.54804,0.704018,0.511629,0.418142,0.146027,1.70061,1.70078,0.147743,0.0974579,3.28758,3.28495,-0.387222,0.867183,-1.4472,0.626656,0.118086,43.8658,1,0.000188499,-3.92448e-10,91.4896,-285.201,0.668764,7.11279,0.668764,0.829613,375.305,1,1
4734,1900,3,6,44.7758,103.112,-2.00763,-2.44011,0.520841,0.384937,0.121412,3.15986,3.15997,0.124338,0.231943,4.21182,4.20932,1.04797,-2.78744,-2.1708,-2.50662,-0.621696,30.3132,0,0.000178342,-3.83267e-10,586.771,86.6222,0.626864,7.03828,0.626864,0.755103,371.773,1,1
4735,1900,5,13,44.7758,343.39,-2.25691,-0.516855,0.290093,0.632143,0.134012,2.31534,2.31551,0.135071,0.063263,1.56658,1.5656,0.200406,-0.535296,-1.6281,-0.313328,0.2601,195.533,0,0.000178342,-3.83267e-10,313.608,-188.024,0.626864,7.03828,0.626864,0.755103,371.773,1,1
4736,1900,6,13,44.7758,794.002,-0.286383,1.55903,0.380774,0.476669,0.131452,1.58511,1.58515,0.131603,0.0217886,0.793923,0.787583,-5.0491,0.937397,-0.1809,1.56664,0.532646,88.241,0,0.000178342,-3.83267e-10,-176.933,-224.084,0.626864,7.03828,0.626864,0.755103,371.773,1,1
4737,1900,7,9,44.7758,314.496,-1.18999,-2.10594,0.421834,0.6135,0.113185,2.4189,2.41898,0.126728,0.228676,5.42082,5.4245,2.24094,4.64972,-0.9045,-1.56664,0.426335,190.214,1,0.000178342,-3.83267e-10,407.755,131.563,0.626864,7.03828,0.626864,0.755103,371.773,1,1
4738,1901,1,20,167.975,832.666,-1.97495,1.92137,0.311132,0.674231,0.151249,2.75537,2.75551,0.151253,0.00413832,0.0832685,0.0860488,-0.975707,-0.0463907,-1.6281,1.56664,0.336503,262.696,1,0.000191756,-3.94862e-10,-363.282,-297.649,0.682495,6.29675,0.682495,0.0135727,402.642,1,1
4739,1901,2,17,167.975,581.711,2.48809,1.56969,0.270555,0.648488,0.159701,2.94186,2.94169,0.159702,0.00231275,0.0470386,0.0450458,0.632028,-0.0236911,2.8944,1.87997,-0.0108935,208.753,0,0.000191756,-3.94862e-10,-316.39,379.029,0.682495,6.29675,0.682495,0.0135727,402.642,1,1
4740,1901,4,33,167.975,4781.16,-0.735757,-1.13446,0.496797,0.560652,0.155003,1.35216,1.35227,0.159346,0.0927314,3.93895,3.93213,1.33166,-1.28262,-0.5427,-0.939984,1.23526,255.258,1,0.000191756,-3.94862e-10,199.003,-103.719,0.682495,6.29675,0.682495,0.0135727,402.642,1,1
4741,1901,5,11,167.975,241.001,2.28298,-2.58508,0.432695,0.531327,0.148874,3.44886,3.44874,0.178671,0.668,11.1708,11.1684,-1.7128,10.9885,2.1708,-2.50662,-0.0722552,98.315,1,0.000191756,-3.94862e-10,580.503,412.29,0.682495,6.29675,0.682495,0.0135727,402.642,1,1
4742,1901,6,4,167.975,61.357,-2.50328,-2.35355,0.612171,0.227694,0.142078,3.43593,3.43607,0.214723,3.10909,64.7991,64.8013,-3.07159,-83.2721,-2.3517,-2.19329,-1.0101,4.51864,0,0.000191756,-3.94862e-10,602.567,-520.953,0.682495,6.29675,0.682495,0.0135727,402.642,1,1
4743,1901,7,13,167.975,517.711,-2.82212,1.49208,0.3171,0.540477,0.142046,3.19228,3.19245,0.142136,0.0310187,0.555102,0.556711,-0.541171,-0.291591,-2.7135,1.56664,-0.0172062,103.076,1,0.000191756,-3.94862e-10,-291.791,-437.656,0.682495,6.29675,0.682495,0.0135727,402.642,1,1
4744,1902,0,27,58.7286,3400.9,-0.250242,1.20611,0.656441,0.567763,0.125105,1.2318,1.23183,0.126799,0.0459456,2.14466,2.13755,-4.05113,1.59494,-0.1809,0.939984,2.24234,557.82,1,0.000156029,-3.55351e-10,-162.23,-65.2138,0.538927,6.48552,0.538927,0.202343,411.781,1,1
4745,1902,4,20,58.7286,744.958,-0.243503,2.16672,0.354415,0.645838,0.153774,2.18036,2.18038,0.154442,0.0498828,1.31501,1.31093,-7.3698,3.08578,-0.1809,1.56664,0.364887,260.449,1,0.000156029,-3.55351e-10,-313.959,-94.8256,0.538927,6.48552,0.538927,0.202343,411.781,1,1
4746,1902,6,14,58.7286,690.113,2.13962,0.481309,0.334509,0.615829,0.141324,2.19309,2.19294,0.141364,0.0123778,0.324296,0.323401,0.230905,-0.105634,1.6281,0.313328,0.478996,189.632,0,0.000156029,-3.55351e-10,-128.991,251.865,0.538927,6.48552,0.538927,0.202343,411.781,1,1
4747,1902,7,18,58.7286,1235.7,1.39377,1.11593,0.408357,0.603574,0.13698,1.78547,1.78534,0.136984,0.00285582,0.0885203,0.0916499,0.798122,0.029265,1.2663,0.939984,0.926685,295.471,0,0.000156029,-3.55351e-10,-189.358,134.042,0.538927,6.48552,0.538927,0.202343,411.781,1,1
4748,1903,3,10,49.186,203.121,2.35928,-1.27131,0.334943,0.599463,0.115375,2.68,2.67987,0.123604,0.202023,4.32494,4.32337,-0.640587,1.9902,2.5326,-1.25331,-0.125131,161.605,1,0.000155128,-3.54025e-10,323.958,243.522,0.535477,5.90626,0.535477,-0.376917,394.226,1,1
4749,1903,4,14,49.186,379.338,1.78863,1.69167,0.332068,0.568017,0.144971,2.4619,2.46179,0.144975,0.00475644,0.113183,0.110702,0.949544,-0.0556087,1.6281,1.56664,0.0839978,133.294,0,0.000155128,-3.54025e-10,-162.401,330.515,0.535477,5.90626,0.535477,-0.376917,394.226,1,1
4750,1905,4,9,107.831,199.105,-1.65457,2.63835,0.322403,0.435013,0.148142,3.11424,3.11416,0.148673,0.095534,1.75547,1.75796,-1.49107,1.42022,-1.6281,2.81995,-0.12618,44.2453,0,-0.000159645,-3.01387e-10,-564.58,-212.872,0.635843,6.17465,0.635843,-0.108537,423.407,1,1
4751,1905,9,12,107.831,318.057,0.143638,3.04615,0.330683,0.58515,0.135495,3.04954,3.04954,0.136601,0.0929288,1.74325,1.74625,59.8978,-46.0816,0.1809,2.81995,0.00914989,143.233,0,-0.000159645,-3.01387e-10,-569.112,85.1649,0.635843,6.17465,0.635843,-0.108537,423.407,1,1
4752,1906,3,20,151.364,1220.88,-2.92789,-1.25475,0.253022,0.598961,0.180418,3.18543,3.18558,0.180661,0.0522485,0.938616,0.939782,0.448078,0.47413,-2.8944,-1.25331,-0.174069,151.413,1,0.000164634,-3.67272e-10,-0.861484,-309.28,0.572243,5.81503,0.572243,-0.468147,610.241,1,1
4753,1906,7,9,151.364,264.485,2.36393,2.96211,0.419725,0.450397,0.12081,3.78975,3.78965,0.126811,0.336701,5.09925,5.0973,1.51126,-5.06138,2.7135,3.4466,-0.162441,44.0688,0,0.000164634,-3.67272e-10,-217.51,390.385,0.572243,5.81503,0.572243,-0.468147,610.241,1,1
4754,1907,1,21,179.052,1326.45,2.27931,-1.93854,0.268678,0.682649,0.162585,2.99219,2.99207,0.162585,0.00145273,0.0258705,0.0278186,-0.849717,-0.0147009,2.1708,-1.87997,-0.103596,277.35,1,0.00015703,-3.56807e-10,344.662,14.1603,0.54277,5.52977,0.54277,-0.753407,556.873,1,1
4755,1907,7,24,179.052,1829.29,-1.12913,-2.7735,0.292287,0.748986,0.158888,2.99454,2.9946,0.158943,0.0170754,0.323923,0.326706,2.49663,0.377541,-0.9045,-2.19329,0.200323,363.788,1,0.00015703,-3.56807e-10,157.014,-301.323,0.54277,5.52977,0.54277,-0.753407,556.873,1,1
4756,1907,9,12,179.052,355.674,-0.00794909,-3.3295,0.417295,0.479188,0.163581,3.32951,3.32951,0.167718,0.273689,4.71238,4.71508,-12.4954,-28.4314,0,-3.13328,-0.0252263,59.0692,0,0.00015703,-3.56807e-10,368.394,-347.91,0.54277,5.52977,0.54277,-0.753407,556.873,1,1
4757,1908,8,11,47.0125,275.308,1.73494,1.68927,0.393287,0.608424,0.11167,2.4215,2.42136,0.114439,0.101308,2.40109,2.39792,1.05884,-1.22512,1.6281,1.56664,0.179139,167.897,0,0.000191807,-3.94897e-10,43.8539,413.059,0.682713,5.28497,0.682713,-0.998207,363.301,1,1
4758,1909,1,12,192.541,319.38,-1.13653,3.24764,0.387034,0.471892,0.145657,3.44077,3.44082,0.153473,0.370679,6.18696,6.18447,-2.09893,7.14885,-1.0854,3.13328,0.22106,63.3529,1,0.000158597,-3.59049e-10,-598.36,134.962,0.5488,5.76167,0.5488,-0.521507,402.852,1,1
4759,1909,3,14,192.541,609.843,0.400495,2.94088,0.351025,0.579808,0.137069,2.96803,2.96801,0.137344,0.0458073,0.881287,0.88432,6.58404,2.52083,0.3618,3.13328,0.165622,146.879,0,0.000158597,-3.59049e-10,-424.936,315.136,0.5488,5.76167,0.5488,-0.521507,402.852,1,1
4760,1909,4,35,192.541,4038.47,-1.7831,0.371709,0.459092,0.678509,0.164905,1.82143,1.82159,0.165259,0.0299479,0.943034,0.942016,-0.191345,0.253081,-1.2663,0.313328,1.10824,495.146,1,0.000158597,-3.59049e-10,-155.775,-161.536,0.5488,5.76167,0.5488,-0.521507,402.852,1,1
4761,1909,6,7,192.541,127.973,3.22961,-0.0538182,0.446594,0.320813,0.162733,3.23005,3.2299,0.166702,0.422436,7.51525,7.5152,-0.148915,3.5416,3.618,0,-0.569721,14.767,1,0.000158597,-3.59049e-10,320.53,508.135,0.5488,5.76167,0.5488,-0.521507,402.852,1,1
4762,1909,7,21,192.541,2428.96,-0.292347,2.07164,0.416331,0.613106,0.145957,2.09217,2.09219,0.146127,0.0247663,0.673954,0.678254,-7.74347,-1.59321,-0.1809,1.56664,0.638978,237.861,1,0.000158597,-3.59049e-10,-295.414,123.527,0.5488,5.76167,0.5488,-0.521507,402.852,1,1
4763,1909,9,16,192.541,944.788,0.762979,-2.35517,0.298791,0.574642,0.144604,2.47567,2.47562,0.144981,0.0464796,1.07928,1.07579,-3.2974,1.33232,0.7236,-2.50662,0.0772967,146.868,0,0.000158597,-3.59049e-10,415.166,-106.46,0.5488,5.76167,0.5488,-0.521507,402.852,1,1
4764,1910,0,6,132.372,94.487,-2.86669,-1.80192,0.511806,0.301013,0.136257,3.38598,3.38614,0.138684,0.325868,5.52419,5.52246,0.501377,-3.02346,-2.8944,-1.87997,-0.0894727,8.70593,0,0.000192038,-3.95059e-10,516.234,-305.579,0.683689,6.66441,0.683689,0.381233,504.937,1,1
4765,1910,3,29,132.372,3144.89,1.59011,1.38729,0.370353,0.724345,0.157123,2.11022,2.11008,0.157185,0.0131555,0.360647,0.357219,0.883594,-0.146973,1.4472,1.25331,0.819547,498.318,1,0.000192038,-3.95059e-10,-230.018,82.1273,0.683689,6.66441,0.683689,0.381233,504.937,1,1
4766,1910,4,27,132.372,2887.21,2.09595,0.290025,0.390006,0.643227,0.161761,2.11592,2.11573,0.163696,0.0852721,2.30915,2.30987,0.0975059,0.710263,1.6281,0.313328,0.652328,274.216,1,0.000192038,-3.95059e-10,-119.362,186.319,0.683689,6.66441,0.683689,0.381233,504.937,1,1
4767,1910,6,5,132.372,125.805,-0.362298,3.51723,0.538397,0.282193,0.117859,3.53584,3.53586,0.132578,0.837267,13.6942,13.6973,7.28775,51.0578,-0.3618,3.75993,-0.265379,8.25164,1,0.000192038,-3.95059e-10,-560.844,-289.364,0.683689,6.66441,0.683689,0.381233,504.937,1,1
4768,1910,7,18,132.372,617.735,-1.46526,3.01011,0.243635,0.640641,0.171122,3.3478,3.34788,0.171696,0.0760626,1.29889,1.30185,-2.17847,-1.50834,-1.4472,3.13328,0.0760353,197.649,1,0.000192038,-3.95059e-10,-351.932,-324.016,0.683689,6.66441,0.683689,0.381233,504.937,1,1
4769,1912,0,5,166.593,95.332,-1.79761,2.88143,0.529004,0.288255,0.120814,3.39618,3.39627,0.146381,1.07257,18.4119,18.4096,-0.828145,11.5485,-1.6281,2.81995,-0.196081,9.02628,0,0.00016057,-3.61812e-10,-683.432,-29.7787,0.556423,5.84153,0.556423,-0.441647,402.281,1,1
4770,1912,3,27,166.593,1792.83,0.0212353,2.31595,0.3322,0.724427,0.164875,2.31604,2.31604,0.164883,0.00509832,0.122154,0.126126,88.4848,3.62309,0,1.87997,0.608103,417.642,1,0.00016057,-3.61812e-10,-317.445,152.35,0.556423,5.84153,0.556423,-0.441647,402.281,1,1
4771,1912,4,11,166.593,251.736,-3.63402,0.380901,0.348071,0.511732,0.164454,3.65393,3.65409,0.164639,0.0588793,0.922999,0.923262,-0.121131,-0.491627,-3.4371,0.313328,-0.0743791,85.5993,1,0.00016057,-3.61812e-10,-322.273,-507.989,0.556423,5.84153,0.556423,-0.441647,402.281,1,1
4772,1912,5,35,166.593,3860.59,-1.66546,-0.116142,0.381414,0.640042,0.183753,1.66951,1.66967,0.185152,0.0618584,2.12281,2.1232,0.107079,0.515711,-1.0854,0,1.0456,374.709,0,0.00016057,-3.61812e-10,-71.8639,-195.31,0.556423,5.84153,0.556423,-0.441647,402.281,1,1
4773,1912,6,9,166.593,222.793,3.07552,1.5129,0.448834,0.423045,0.13485,3.42749,3.42734,0.136113,0.158091,2.6426,2.64379,0.435866,1.4294,3.4371,1.56664,-0.418646,41.8686,0,0.00016057,-3.61812e-10,-47.2218,580.877,0.556423,5.84153,0.556423,-0.441647,402.281,1,1
4774,1912,7,22,166.593,1401.94,-0.00323286,-2.42236,0.367017,0.665153,0.157855,2.42236,2.42236,0.15797,0.0225017,0.536035,0.532237,93.5403,-17.5784,0,-1.87997,0.437539,285.581,0,0.00016057,-3.61812e-10,348.364,-165.331,0.556423,5.84153,0.556423,-0.441647,402.281,1,1
4775,1912,8,16,166.593,454.679,-2.39718,2.1382,0.268363,0.650471,0.158994,3.21222,3.21234,0.15958,0.069621,1.23996,1.24187,-0.931593,-0.787739,-2.1708,1.87997,-0.235896,216.034,1,0.00016057,-3.61812e-10,-512.482,-166.412,0.556423,5.84153,0.556423,-0.441647,402.281,1,1
4776,1913,7,7,46.4366,180.109,-2.48592,-0.374432,0.386905,0.614633,0.0897243,2.51396,2.5138,0.0898538,0.0199356,0.453824,0.454386,0.14253,-0.166778,-2.3517,-0.313328,0.119379,147.09,0,-0.000165662,-3.06134e-10,121.952,-402.189,0.663956,6.40133,0.663956,0.118143,364.022,1,1
4777,1914,0,9,40.5482,131.39,2.49168,-1.76069,0.388515,0.371273,0.179031,3.05098,3.05085,0.179039,0.0162226,0.302965,0.304666,-0.698731,-0.16319,2.3517,-1.56664,0.312457,23.0137,1,0.000156965,-3.56712e-10,446.152,202.1,0.542521,5.83058,0.542521,-0.452597,380.804,1,1
4778,1914,2,8,40.5482,159.602,-1.08665,-2.08474,0.436642,0.302993,0.178506,2.35095,2.35102,0.181561,0.318458,7.78834,7.78495,1.41137,-4.56939,-1.2663,-2.19329,-0.150312,10.621,0,0.000156965,-3.56712e-10,284.118,-329.029,0.542521,5.83058,0.542521,-0.452597,380.804,1,1
4779,1914,7,13,40.5482,448.85,0.511842,-1.97463,0.39046,0.473173,0.144084,2.03989,2.03985,0.144521,0.0508381,1.43237,1.4281,-4.29746,1.86556,0.5427,-2.19329,0.367098,75.3794,0,0.000156965,-3.56712e-10,331.398,-79.5607,0.542521,5.83058,0.542521,-0.452597,380.804,1,1
4780,1916,0,34,157.686,5788.16,1.49014,0.346087,0.492486,0.595991,0.156098,1.5298,1.52965,0.161162,0.106599,3.99479,3.9961,0.159824,0.894917,1.2663,0.313328,1.17814,306.434,1,0.000155234,-3.54184e-10,116.018,133.028,0.535885,5.3008,0.535885,-0.982377,435.92,1,1
4781,1916,3,21,157.686,1021.63,0.798207,2.71723,0.27224,0.714784,0.162181,2.83204,2.832,0.162283,0.0234635,0.477721,0.474708,3.51219,-0.714997,0.7236,2.50662,0.173163,338.144,1,0.000155234,-3.54184e-10,-141.671,392.634,0.535885,5.3008,0.535885,-0.982377,435.92,1,1
4782,1916,5,17,157.686,520.179,1.22581,3.05571,0.257882,0.672393,0.166951,3.29241,3.29235,0.167008,0.0219324,0.379178,0.381686,2.44585,0.477398,1.0854,2.50662,-0.0772299,278.179,1,0.000155234,-3.54184e-10,-133.934,508.667,0.535885,5.3008,0.535885,-0.982377,435.92,1,1
4783,1916,6,35,157.686,4496.66,0.0694263,1.7784,0.400853,0.684549,0.166676,1.77976,1.77975,0.166943,0.0252785,0.818817,0.813823,40.4322,-8.52948,0,1.25331,1.12629,517.405,1,0.000155234,-3.54184e-10,-120.392,194.204,0.535885,5.3008,0.535885,-0.982377,435.92,1,1
4784,1917,2,16,68.381,499.65,0.425528,2.78312,0.293527,0.677779,0.152951,2.81547,2.81549,0.154648,0.0974387,1.9861,1.98329,5.30297,4.36617,0.5427,2.81995,-0.0504594,262.119,0,-0.000139338,-2.79601e-10,-349.352,-162.895,0.54488,6.84997,0.54488,0.566783,489.414,1,1
4785,1917,4,13,68.381,317.638,2.92711,1.25606,0.251113,0.665053,0.158033,3.18523,3.18535,0.158547,0.0628916,1.13033,1.13132,0.452678,-0.571909,2.3517,0.939984,-0.272458,205.724,0,-0.000139338,-2.79601e-10,-329.387,196.234,0.54488,6.84997,0.54488,0.566783,489.414,1,1
4786,1918,0,14,42.0671,407.982,-0.322711,2.21252,0.348437,0.571494,0.133667,2.23593,2.23591,0.133675,0.00579207,0.151863,0.148424,-6.98561,-0.346776,-0.1809,1.56664,0.247934,136.598,1,-0.000135642,-2.74786e-10,-350.584,46.1279,0.52888,6.02296,0.52888,-0.260227,384.462,1,1
4787,1918,6,7,42.0671,145.611,1.7526,2.96237,0.388508,0.614764,0.0981907,3.44198,3.44205,0.102269,0.162179,2.69866,2.70061,1.88781,-2.87072,2.1708,3.75993,0.219578,134.926,1,-0.000135642,-2.74786e-10,-404.575,354.425,0.52888,6.02296,0.52888,-0.260227,384.462,1,1
4788,1918,9,8,42.0671,178.651,-2.2796,-1.16036,0.491685,0.345316,0.134414,2.55793,2.55781,0.139769,0.308129,6.91763,6.91901,0.365142,-2.71955,-2.5326,-1.25331,-0.0960105,17.7186,1,-0.000135642,-2.74786e-10,108.542,-408.765,0.52888,6.02296,0.52888,-0.260227,384.462,1,1
4789,1919,0,21,190.865,1843.12,-1.90398,-0.132182,0.350759,0.601285,0.159168,1.90856,1.90875,0.1608,0.0752261,2.25828,2.25868,0.109158,0.627296,-1.4472,0,0.891303,276.078,0,0.000192893,-3.95641e-10,-113.996,-274.86,0.687322,5.80332,0.687322,-0.479857,364.57,1,1
4790,1919,1,13,190.865,339.129,2.89532,-0.517825,0.348154,0.482096,0.183669,2.94126,2.94107,0.183673,0.00843156,0.163596,0.164258,-0.175904,-0.0707055,3.2562,-0.626656,-0.376628,66.5876,1,0.000192893,-3.95641e-10,369.612,432.517,0.687322,5.80332,0.687322,-0.479857,364.57,1,1
4791,1919,2,29,190.865,7249.26,0.545665,0.747714,0.577175,0.358771,0.159271,0.925649,0.925536,0.163273,0.103435,6.40698,6.41663,1.09023,1.26709,0.3618,0.626656,1.49373,62.2018,0,0.000192893,-3.95641e-10,-82.131,132.9,0.687322,5.80332,0.687322,-0.479857,364.57,1,1
